Community,ChimpID,Sex,Age,Date,FocalFollowNum,Hr,Min,FocalPhResp,Activity,FoodPart,Parity,MaleDepOffspring,Oes4,Drum,InPartyPh,AlphaPresent,IndepIndivs,Closest15min,LumpedBlocks,Comments,Core75
sonso,WL,f,35,20160317,124,11,34,0,NotFeed,NotFeed,1,0,1,1,0,0,1,11:30,off grid,,No
sonso,WL,f,35,20160317,124,11,45,0,NotFeed,NotFeed,1,0,1,0,0,0,1,11:45,off grid,,No
sonso,WL,f,35,20160317,124,11,47,0,NotFeed,NotFeed,1,0,1,0,0,0,1,11:45,off grid,,No
sonso,WL,f,35,20160317,124,11,58,0,NotFeed,NotFeed,1,0,1,0,0,0,1,12:00,off grid,,No
sonso,WL,f,35,20160317,124,12,4,0,NotFeed,NotFeed,1,0,1,1,0,0,2,12:00,off grid,,No
sonso,WL,f,35,20160317,124,12,8,0,NotFeed,NotFeed,1,0,1,0,0,0,1,12:15,off grid,,No
sonso,WL,f,35,20160317,124,12,13,0,Feed,NA,1,0,1,0,0,0,1,12:15,off grid,,No
sonso,WL,f,35,20160317,124,12,24,0,NotFeed,NotFeed,1,0,1,0,0,0,1,12:30,off grid,,No
sonso,WL,f,35,20160317,124,12,59,0,NotFeed,NotFeed,1,0,1,0,0,0,7,13:00,off grid,,No
sonso,WL,f,35,20160317,124,13,2,0,NotFeed,NotFeed,1,0,1,1,0,0,8,13:00,off grid,,No
sonso,WL,f,35,20160317,124,13,4,0,NotFeed,NotFeed,1,0,1,1,0,0,1,13:00,off grid,,No
sonso,WL,f,35,20160317,124,13,7,0,NotFeed,NotFeed,1,0,1,1,0,0,1,13:00,off grid,,No
sonso,WL,f,35,20160317,124,13,12,0,NotFeed,NotFeed,1,0,1,1,0,0,1,13:15,off grid,,No
sonso,WL,f,35,20160317,124,13,55,0,NotFeed,NotFeed,1,0,1,1,0,0,3,14:00,off grid,,No
sonso,WL,f,35,20160317,124,13,58,0,NotFeed,NotFeed,1,0,1,0,0,0,3,14:00,off grid,,No
sonso,WL,f,35,20160317,124,14,3,0,NotFeed,NotFeed,1,0,1,0,1,0,3,14:00,off grid,,No
sonso,WL,f,35,20160317,124,14,14,0,NotFeed,NotFeed,1,0,1,0,0,0,3,14:15,off grid,,No
sonso,WL,f,35,20160317,124,14,17,0,NotFeed,NotFeed,1,0,1,1,0,0,3,14:15,off grid,,No
sonso,WL,f,35,20160317,124,14,19,0,NotFeed,NotFeed,1,0,1,0,0,0,3,14:15,off grid,,No
sonso,WL,f,35,20160317,124,14,56,1,NotFeed,NotFeed,1,0,1,0,1,0,2,15:00,off grid,,No
sonso,WL,f,35,20160317,124,15,8,0,NotFeed,NotFeed,1,0,1,0,0,0,2,15:15,off grid,,No
sonso,KG,f,40,20160407,125,7,24,0,NotFeed,NotFeed,1,0,NA,0,0,0,2,07:30,No Block Found,Still no block,NA
sonso,KG,f,40,20160407,125,7,7,0,NotFeed,NotFeed,1,0,NA,0,0,0,2,07:00,No Block Found,Still no block,NA
sonso,KG,f,40,20160407,125,7,19,0,Feed,NotRipeFruit,1,0,NA,0,0,0,2,07:15,No Block Found,Still no block,NA
sonso,IR,f,17,20160408,126,7,58,1,Feed,RipeFruit,0,0,NA,0,1,0,6,08:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,7,59,1,NotFeed,NotFeed,0,0,NA,0,1,0,6,08:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,8,2,1,NotFeed,NotFeed,0,0,NA,0,1,0,6,08:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,8,2,1,Feed,RipeFruit,0,0,NA,0,1,0,6,08:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,8,2,0,Feed,RipeFruit,0,0,NA,0,1,NA,0,08:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,8,18,1,Feed,RipeFruit,0,0,NA,0,1,0,6,08:15,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,8,57,1,Feed,RipeFruit,0,0,NA,0,1,0,6,09:00,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,9,34,0,Feed,RipeFruit,0,0,NA,0,1,0,6,09:30,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,10,21,0,NotFeed,NotFeed,0,0,NA,1,1,0,3,10:15,0tob;ato0,,Yes
sonso,IR,f,17,20160408,126,10,23,0,NotFeed,NotFeed,0,0,NA,1,1,0,3,10:30,0tob;btoc,,Yes
sonso,KY,f,33,20160411,127,6,53,0,Feed,RipeFruit,1,1,0,0,0,0,8,07:00,0tob;ato0,,Yes
sonso,KY,f,33,20160411,127,7,36,0,Feed,RipeFruit,1,1,0,0,0,0,8,07:30,0tob;ato0,,Yes
sonso,KY,f,33,20160411,127,7,44,0,Feed,RipeFruit,1,1,0,0,0,0,8,07:45,0tob;ato0,,Yes
sonso,KY,f,33,20160411,127,8,12,0,Feed,NotRipeFruit,1,1,0,1,0,0,1,08:15,No Block Found,Still no block,NA
sonso,KY,f,33,20160411,127,8,30,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:30,No Block Found,Still no block,NA
sonso,KY,f,33,20160411,127,8,51,0,NotFeed,NotFeed,1,1,0,0,0,0,2,08:45,No Block Found,Still no block,NA
sonso,KY,f,33,20160411,127,8,54,0,NotFeed,NotFeed,1,1,0,0,0,0,2,09:00,No Block Found,Still no block,NA
sonso,KY,f,33,20160411,127,12,34,0,NotFeed,NotFeed,1,1,0,0,0,0,3,12:30,3to4;1to2,,Yes
sonso,KY,f,33,20160411,127,14,23,0,NA,NA,1,1,0,1,0,0,1,14:30,1to2;1to2,,Yes
sonso,KY,f,33,20160411,127,14,26,0,NA,NA,1,1,0,0,0,0,1,14:30,1to2;1to2,,Yes
sonso,KY,f,33,20160411,127,14,30,0,NA,NA,1,1,0,0,0,0,1,14:30,1to2;1to2,,Yes
sonso,KY,f,33,20160411,127,14,39,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,14:45,1to2;1to2,,Yes
sonso,KY,f,33,20160411,127,14,42,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,14:45,1to2;1to2,,Yes
sonso,KY,f,33,20160411,127,15,55,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,16:00,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,16,1,0,NotFeed,NotFeed,1,1,0,0,0,0,2,16:00,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,16,45,0,Feed,NotRipeFruit,1,1,0,0,0,0,6,16:45,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,17,2,0,Feed,NotRipeFruit,1,1,0,0,0,0,3,17:00,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,17,5,0,Feed,NotRipeFruit,1,1,0,0,1,0,7,17:00,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,17,9,0,Feed,NotRipeFruit,1,1,0,1,1,0,8,17:15,1to2;ato0,,Yes
sonso,KY,f,33,20160411,127,17,11,0,Feed,NotRipeFruit,1,1,0,1,0,0,8,17:15,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,7,42,0,Feed,RipeFruit,1,1,0,0,0,0,1,07:45,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,8,4,0,Feed,RipeFruit,1,1,0,0,0,0,1,08:00,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,9,15,0,NotFeed,NotFeed,1,1,0,0,0,0,1,09:15,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,9,25,0,NotFeed,NotFeed,1,1,0,0,0,0,1,09:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,9,40,0,Feed,RipeFruit,1,1,0,0,0,0,1,09:45,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,9,47,0,Feed,RipeFruit,1,1,0,0,0,0,1,09:45,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,9,54,0,Feed,RipeFruit,1,1,0,0,0,0,1,10:00,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,21,0,NotFeed,NotFeed,1,1,0,0,0,0,1,10:15,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,24,0,NotFeed,NotFeed,1,1,0,0,0,0,1,10:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,26,0,NotFeed,NotFeed,1,1,0,0,0,0,1,10:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,29,0,NotFeed,NotFeed,1,1,0,0,0,0,1,10:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,31,0,NotFeed,NotFeed,1,1,0,0,0,0,1,10:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,10,33,1,NotFeed,NotFeed,1,1,0,0,1,0,5,10:30,1to2;ato0,,Yes
sonso,KW,f,35,20160429,128,12,45,0,NotFeed,NotFeed,1,1,0,0,0,0,2,12:45,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,12,47,0,NotFeed,NotFeed,1,1,0,0,0,0,2,12:45,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,12,51,0,NotFeed,NotFeed,1,1,0,0,0,0,2,12:45,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,12,54,0,Feed,NotRipeFruit,1,1,0,1,0,0,2,13:00,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,13,26,0,NA,NA,1,1,0,1,0,0,5,13:30,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,13,30,0,NA,NA,1,1,0,0,0,0,5,13:30,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,13,32,0,NA,NA,1,1,0,0,0,0,5,13:30,1to2;1to2,,Yes
sonso,KW,f,35,20160429,128,14,45,0,NotFeed,NotFeed,1,1,0,0,0,0,3,14:45,3to4;ato0,,Yes
sonso,NB,f,54,20160504,129,7,20,1,Feed,RipeFruit,1,0,NA,0,1,0,3,07:15,No Block Found,Still no block,NA
sonso,NB,f,54,20160504,129,7,22,1,Feed,RipeFruit,1,0,NA,0,1,0,3,07:15,No Block Found,Still no block,NA
sonso,NB,f,54,20160504,129,7,28,1,Feed,RipeFruit,1,0,NA,0,1,0,3,07:30,1to2;9to10,,Yes
sonso,NB,f,54,20160504,129,7,30,0,Feed,RipeFruit,1,0,NA,0,1,0,3,07:30,1to2;9to10,,Yes
sonso,NB,f,54,20160504,129,7,32,0,Feed,RipeFruit,1,0,NA,1,1,0,3,07:30,1to2;9to10,,Yes
sonso,NB,f,54,20160504,129,7,34,0,Feed,RipeFruit,1,0,NA,1,0,0,3,07:30,1to2;9to10,,Yes
sonso,NB,f,54,20160504,129,7,36,1,Feed,RipeFruit,1,0,NA,0,1,0,3,07:30,1to2;9to10,,Yes
sonso,NB,f,54,20160504,129,7,37,0,Feed,RipeFruit,1,0,NA,1,0,0,3,07:30,1to2;9to10,,Yes
sonso,KY,f,33,20160505,130,7,51,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,07:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,27,0,NotFeed,NotFeed,1,1,0,0,0,0,2,08:30,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,35,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:30,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,39,0,NotFeed,NotFeed,1,1,0,0,0,0,2,08:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,45,0,NotFeed,NotFeed,1,1,0,0,0,0,4,08:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,49,0,NotFeed,NotFeed,1,1,0,0,0,0,4,08:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,51,0,NotFeed,NotFeed,1,1,0,0,0,0,4,08:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,53,0,NotFeed,NotFeed,1,1,0,0,0,0,4,09:00,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,55,0,NotFeed,NotFeed,1,1,0,0,0,0,4,09:00,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,8,57,0,NotFeed,NotFeed,1,1,0,0,0,0,4,09:00,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,9,0,0,NotFeed,NotFeed,1,1,0,0,0,0,4,09:00,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,9,2,0,NotFeed,NotFeed,1,1,0,0,0,0,4,09:00,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,9,47,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,09:45,1to2;1to2,,Yes
sonso,KY,f,33,20160505,130,15,33,0,NotFeed,NotFeed,1,1,0,0,0,0,3,15:30,7to8;9to10,,No
sonso,KY,f,33,20160505,130,16,0,0,Feed,RipeFruit,1,1,0,0,0,0,2,16:00,7to8;9to10,,No
sonso,AN,f,26,20160222,131,7,29,0,NotFeed,NotFeed,0,0,0,0,0,0,8,07:30,0tob;btoc,,Yes
sonso,AN,f,26,20160222,131,7,49,0,Feed,RipeFruit,0,0,0,0,1,0,9,07:45,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,7,54,0,Feed,RipeFruit,0,0,0,0,1,0,9,08:00,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,7,56,1,Feed,RipeFruit,0,0,0,0,0,0,9,08:00,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,8,1,0,Feed,RipeFruit,0,0,0,0,1,0,12,08:00,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,8,3,0,Feed,RipeFruit,0,0,0,0,1,0,12,08:00,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,8,35,0,Feed,RipeFruit,0,0,0,0,0,0,8,08:30,ctod;btoc,,Yes
sonso,AN,f,26,20160222,131,8,45,0,NotFeed,NotFeed,0,0,0,0,0,0,5,08:45,ctod;ato0,,Yes
sonso,AN,f,26,20160222,131,8,59,0,NotFeed,NotFeed,0,0,0,0,0,1,15,09:00,ctod;3to4,,Yes
sonso,AN,f,26,20160222,131,10,9,0,Feed,RipeFruit,0,0,0,0,1,1,20,10:15,etof;11to12,,Yes
sonso,AN,f,26,20160222,131,10,25,0,Feed,RipeFruit,0,0,0,0,1,1,20,10:30,etof;11to12,,Yes
sonso,AN,f,26,20160222,131,11,26,0,NotFeed,NotFeed,0,0,0,0,0,1,14,11:30,etof;13to14,,Yes
sonso,AN,f,26,20160222,131,11,28,0,NotFeed,NotFeed,0,0,0,0,1,1,14,11:30,etof;13to14,,Yes
sonso,AN,f,26,20160222,131,11,33,0,NotFeed,NotFeed,0,0,0,0,0,0,4,11:30,etof;13to14,,Yes
sonso,AN,f,26,20160222,131,11,37,0,NotFeed,NotFeed,0,0,0,0,0,0,4,11:30,etof;13to14,,Yes
sonso,AN,f,26,20160222,131,11,52,0,Feed,RipeFruit,0,0,0,0,0,0,4,11:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,11,58,0,Feed,RipeFruit,0,0,0,0,0,0,4,12:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,6,1,Feed,RipeFruit,0,0,0,0,1,0,4,12:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,6,0,Feed,RipeFruit,0,0,0,0,0,0,4,12:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,10,0,Feed,RipeFruit,0,0,0,0,1,0,4,12:15,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,13,0,Feed,RipeFruit,0,0,0,0,0,0,4,12:15,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,17,0,Feed,RipeFruit,0,0,0,0,0,0,4,12:15,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,31,0,NotFeed,NotFeed,0,0,0,0,0,0,4,12:30,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,43,1,NotFeed,NotFeed,0,0,0,0,1,0,4,12:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,45,1,NotFeed,NotFeed,0,0,0,0,1,0,4,12:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,50,1,NotFeed,NotFeed,0,0,0,0,1,0,4,12:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,51,1,NotFeed,NotFeed,0,0,0,0,1,0,4,12:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,12,51,0,NotFeed,NotFeed,0,0,0,0,0,0,4,12:45,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,13,13,1,NotFeed,NotFeed,0,0,0,0,0,0,5,13:15,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,13,22,0,NotFeed,NotFeed,0,0,0,0,0,0,4,13:15,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,11,31,0,NotFeed,NotFeed,0,0,0,0,0,0,4,11:30,etof;13to14,,Yes
sonso,AN,f,26,20160222,131,13,54,0,Feed,RipeFruit,0,0,0,0,0,0,4,14:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,13,57,0,Feed,RipeFruit,0,0,0,0,0,0,1,14:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,14,0,0,Feed,RipeFruit,0,0,0,0,0,0,1,14:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,14,3,0,Feed,RipeFruit,0,0,0,1,0,0,1,14:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,14,6,0,Feed,RipeFruit,0,0,0,1,0,0,1,14:00,0tob;15to16,,Yes
sonso,AN,f,26,20160222,131,14,10,0,NotFeed,NotFeed,0,0,0,0,0,0,5,14:15,off grid,,No
sonso,AN,f,26,20160222,131,14,12,0,NotFeed,NotFeed,0,0,0,0,0,0,4,14:15,off grid,,No
sonso,AN,f,26,20160222,131,14,14,0,NotFeed,NotFeed,0,0,0,0,0,0,4,14:15,off grid,,No
sonso,AN,f,26,20160222,131,14,24,0,NotFeed,NotFeed,0,0,0,0,0,0,8,14:30,off grid,,No
sonso,AN,f,26,20160222,131,14,27,0,NotFeed,NotFeed,0,0,0,0,0,0,1,14:30,off grid,,No
sonso,AN,f,26,20160222,131,14,32,0,NotFeed,NotFeed,0,0,0,0,0,0,1,14:30,off grid,,No
sonso,AN,f,26,20160222,131,14,36,0,NotFeed,NotFeed,0,0,0,0,0,0,5,14:30,off grid,,No
sonso,AN,f,26,20160222,131,14,39,0,NotFeed,NotFeed,0,0,0,0,0,0,12,14:45,off grid,,No
sonso,AN,f,26,20160222,131,14,42,0,NotFeed,NotFeed,0,0,0,0,0,0,12,14:45,off grid,,No
sonso,AN,f,26,20160222,131,14,44,0,NotFeed,NotFeed,0,0,0,0,0,0,11,14:45,off grid,,No
sonso,AN,f,26,20160222,131,15,55,0,NotFeed,NotFeed,0,0,0,1,1,0,12,16:00,off grid,,No
sonso,AN,f,26,20160222,131,15,58,1,NotFeed,NotFeed,0,0,0,0,1,0,12,16:00,off grid,,No
sonso,AN,f,26,20160222,131,16,20,0,NotFeed,NotFeed,0,0,0,0,0,0,12,16:15,off grid,,No
sonso,KL,f,37,20160302,132,7,10,0,Feed,RipeFruit,1,1,0,0,0,1,6,07:15,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,14,1,Feed,RipeFruit,1,1,0,0,1,1,6,07:15,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,14,0,Feed,RipeFruit,1,1,0,0,0,1,6,07:15,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,16,0,Feed,RipeFruit,1,1,0,1,1,1,6,07:15,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,20,0,Feed,RipeFruit,1,1,0,0,1,1,7,07:15,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,28,0,Feed,RipeFruit,1,1,0,1,0,1,6,07:30,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,34,0,Feed,RipeFruit,1,1,0,0,0,1,5,07:30,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,37,0,Feed,RipeFruit,1,1,0,1,1,1,5,07:30,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,45,0,Feed,RipeFruit,1,1,0,1,0,1,6,07:45,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,49,0,Feed,RipeFruit,1,1,0,1,1,0,3,07:45,ctod;btoc,,Yes
sonso,KL,f,37,20160302,132,7,59,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:00,0tob;ato0,,Yes
sonso,KL,f,37,20160302,132,8,5,0,NotFeed,NotFeed,1,1,0,0,0,0,6,08:00,0tob;ato0,,Yes
sonso,KL,f,37,20160302,132,8,9,0,NotFeed,NotFeed,1,1,0,0,0,0,6,08:15,ctod;3to4,,Yes
sonso,KL,f,37,20160302,132,8,13,0,NotFeed,NotFeed,1,1,0,0,0,0,2,08:15,ctod;3to4,,Yes
sonso,KL,f,37,20160302,132,8,17,0,NotFeed,NotFeed,1,1,0,0,0,0,3,08:15,ctod;3to4,,Yes
sonso,KL,f,37,20160302,132,8,23,0,Feed,RipeFruit,1,1,0,0,0,0,3,08:30,ctod;3to4,,Yes
sonso,KL,f,37,20160302,132,8,26,0,Feed,RipeFruit,1,1,0,0,0,0,3,08:30,ctod;3to4,,Yes
sonso,KL,f,37,20160302,132,8,39,0,Feed,RipeFruit,1,1,0,0,0,0,5,08:45,ctod;5to6,,Yes
sonso,KL,f,37,20160302,132,9,22,0,NotFeed,NotFeed,1,1,0,1,0,0,14,09:15,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,9,37,0,Feed,NA,1,1,0,0,0,0,8,09:30,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,11,23,0,NotFeed,NotFeed,1,1,0,0,0,0,7,11:30,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,11,35,1,NotFeed,NotFeed,1,1,0,0,0,0,7,11:30,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,11,38,0,NotFeed,NotFeed,1,1,0,0,0,0,7,11:45,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,11,42,0,NotFeed,NotFeed,1,1,0,1,0,0,7,11:45,0tob;7to8,,Yes
sonso,KL,f,37,20160302,132,12,2,0,NotFeed,NotFeed,1,1,0,0,0,0,7,12:00,off grid,,No
sonso,KL,f,37,20160302,132,12,7,0,NotFeed,NotFeed,1,1,0,0,0,0,7,12:00,off grid,,No
sonso,KL,f,37,20160302,132,12,39,0,NotFeed,NotFeed,1,1,0,0,0,0,7,12:45,off grid,,No
sonso,KG,f,40,20160310,133,8,15,0,NotFeed,NotFeed,1,0,1,1,0,0,3,08:15,etof;15to16,,Yes
sonso,KG,f,40,20160310,133,8,33,0,NotFeed,NotFeed,1,0,1,1,0,0,1,08:30,etof;15to16,,Yes
sonso,KG,f,40,20160310,133,8,40,0,NotFeed,NotFeed,1,0,1,1,0,0,1,08:45,etof;15to16,,Yes
sonso,KG,f,40,20160310,133,8,44,0,NotFeed,NotFeed,1,0,1,0,0,0,1,08:45,etof;15to16,,Yes
sonso,KG,f,40,20160310,133,8,47,0,NotFeed,NotFeed,1,0,1,0,0,0,1,08:45,etof;15to16,,Yes
sonso,KG,f,40,20160310,133,9,35,0,NotFeed,NotFeed,1,0,1,0,0,0,1,09:30,0tob;13to14,,Yes
sonso,KG,f,40,20160310,133,10,21,0,NotFeed,NotFeed,1,0,1,1,0,0,1,10:15,off grid,,No
sonso,KG,f,40,20160310,133,10,23,0,NotFeed,NotFeed,1,0,1,0,0,0,1,10:30,off grid,,No
sonso,KG,f,40,20160310,133,10,25,0,NotFeed,NotFeed,1,0,1,0,0,0,1,10:30,off grid,,No
sonso,KG,f,40,20160310,133,11,29,0,NotFeed,NotFeed,1,0,1,1,1,1,3,11:30,0tob;13to14,,Yes
sonso,KG,f,40,20160310,133,11,57,0,NotFeed,NotFeed,1,0,1,0,0,0,5,12:00,0tob;13to14,,Yes
sonso,KG,f,40,20160310,133,12,13,0,NotFeed,NotFeed,1,0,1,0,0,0,5,12:15,0tob;13to14,,Yes
sonso,KG,f,40,20160310,133,13,40,0,NotFeed,NotFeed,1,0,1,0,1,1,20,13:45,off grid,,No
sonso,KG,f,40,20160310,133,13,47,0,NotFeed,NotFeed,1,0,1,0,1,1,22,13:45,off grid,,No
sonso,KG,f,40,20160310,133,15,14,0,Feed,NA,1,0,1,1,0,0,3,15:15,off grid,,No
sonso,OK,f,20,20160311,134,6,55,0,Feed,RipeFruit,1,1,0,1,0,0,3,07:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,6,59,0,NotFeed,NotFeed,1,1,0,1,0,0,3,07:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,1,0,NotFeed,NotFeed,1,1,0,1,0,0,3,07:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,3,0,NotFeed,NotFeed,1,1,0,0,0,0,3,07:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,6,0,NotFeed,NotFeed,1,1,0,1,0,0,3,07:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,11,0,NotFeed,NotFeed,1,1,0,0,0,0,3,07:15,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,21,0,NotFeed,NotFeed,1,1,0,0,0,0,5,07:15,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,7,38,0,NotFeed,NotFeed,1,1,0,0,0,0,5,07:45,etof;5to6,,No
sonso,OK,f,20,20160311,134,7,40,0,NotFeed,NotFeed,1,1,0,0,0,0,5,07:45,etof;5to6,,No
sonso,OK,f,20,20160311,134,7,43,0,NotFeed,NotFeed,1,1,0,0,0,0,5,07:45,etof;5to6,,No
sonso,OK,f,20,20160311,134,7,48,0,NotFeed,NotFeed,1,1,0,1,0,0,5,07:45,etof;5to6,,No
sonso,OK,f,20,20160311,134,7,57,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:00,etof;5to6,,No
sonso,OK,f,20,20160311,134,7,59,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:00,etof;5to6,,No
sonso,OK,f,20,20160311,134,8,3,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:00,etof;5to6,,No
sonso,OK,f,20,20160311,134,8,10,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:15,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,14,1,NotFeed,NotFeed,1,1,0,0,1,0,5,08:15,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,17,0,NotFeed,NotFeed,1,1,0,0,1,0,3,08:15,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,19,0,NotFeed,NotFeed,1,1,0,0,0,0,3,08:15,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,25,1,NotFeed,NotFeed,1,1,0,0,0,0,4,08:30,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,29,0,Feed,RipeFruit,1,1,0,0,0,0,5,08:30,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,32,0,Feed,RipeFruit,1,1,0,0,1,0,8,08:30,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,34,0,Feed,RipeFruit,1,1,0,0,0,0,8,08:30,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,48,0,NotFeed,NotFeed,1,1,0,0,1,0,8,08:45,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,55,0,NotFeed,NotFeed,1,1,0,0,0,1,13,09:00,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,8,58,0,NotFeed,NotFeed,1,1,0,0,0,1,13,09:00,ctod;5to6,,Yes
sonso,OK,f,20,20160311,134,9,14,0,NotFeed,NotFeed,1,1,0,0,0,0,7,09:15,0tob;5to6,,Yes
